orbit	term_id	term_label	pValue	fdr	fold_enrichment	expected	number_in_list	number_in_reference	plus_minus
0	GO:1903432	regulation of TORC1 signaling	0.00023631744344652613	0.016629476712683236	8.634938728982616	0.579042904290429	5	29	+
0	GO:0008219	cell death	0.00023631744344652613	0.016889312286318913	8.634938728982616	0.579042904290429	5	29	+
0	GO:0006915	apoptotic process	0.00023631744344652613	0.017157396608323976	8.634938728982616	0.579042904290429	5	29	+
0	GO:0012501	programmed cell death	0.00023631744344652613	0.01743412881168404	8.634938728982616	0.579042904290429	5	29	+
0	GO:0032006	regulation of TOR signaling	0.0003274956121693769	0.022696438334283787	8.077845907757931	0.6189768976897689	5	31	+
0	GO:0046365	monosaccharide catabolic process	0.00037262952639764187	0.025438917220042	11.129476584022038	0.3594059405940594	4	18	+
0	GO:0045428	regulation of nitric oxide biosynthetic process	0.000395451329257162	0.0254759771834121	50.08264462809917	0.03993399339933994	2	2	+
0	GO:1902074	response to salt	0.000395451329257162	0.0258399197146037	50.08264462809917	0.03993399339933994	2	2	+
0	GO:1902075	cellular response to salt	0.000395451329257162	0.02621441130467042	50.08264462809917	0.03993399339933994	2	2	+
0	GO:0080164	regulation of nitric oxide metabolic process	0.000395451329257162	0.026599917353268516	50.08264462809917	0.03993399339933994	2	2	+
0	GO:0006749	glutathione metabolic process	0.0004647568863623843	0.029524972197521468	10.543714658547193	0.3793729372937294	4	19	+
0	GO:1902531	regulation of intracellular signal transduction	0.0007032467151229589	0.04288867299963219	4.088379153314219	1.9567656765676567	8	98	+
0	GO:0010507	negative regulation of autophagy	0.0006958089776340631	0.04300851707700277	9.539551357733176	0.4193069306930693	4	21	+
0	GO:0051649	establishment of localization in cell	0.0006950182373137762	0.04354812900648236	0.21775062881782248	13.777227722772277	3	690	-
1	GO:0006979	response to oxidative stress	1.0280971770835699e-221	4.702516487980248e-218	48.355656882302654	2.316171617161716	112	116	+
1	GO:0034599	cellular response to oxidative stress	3.387766872037254e-193	7.7478228363492e-190	48.174734356552534	2.096534653465347	101	105	+
1	GO:0062197	cellular response to chemical stress	5.431917256720767e-159	8.281863177413596e-156	33.27859939103958	3.034983498349835	101	152	+
1	GO:0070887	cellular response to chemical stimulus	7.716302552800831e-121	8.82359196912775e-118	16.64036256998134	6.18976897689769	103	310	+
1	GO:0042221	response to chemical	6.071680893762749e-110	5.554373681614163e-107	11.988463031782128	8.925247524752475	107	447	+
1	GO:0006950	response to stress	2.8165052793337024e-94	2.1471158579453924e-91	6.9896894808633565	16.45280528052805	115	824	+
1	GO:0033554	cellular response to stress	2.460207395354758e-77	1.607569803764666e-74	6.78202479338843	15.334653465346534	104	768	+
1	GO:0050896	response to stimulus	5.930610679543616e-75	3.3908266560290625e-72	4.839919438849921	23.76072607260726	115	1190	+
1	GO:0051716	cellular response to stimulus	1.671898079005843e-64	8.49695757041414e-62	4.920074449099641	21.544389438943895	106	1079	+
1	GO:0000302	response to reactive oxygen species	6.408654096882537e-34	2.931318383914072e-31	43.82231404958678	0.4792079207920792	21	24	+
1	GO:0098869	cellular oxidant detoxification	7.13490826916852e-33	2.9668245839251645e-30	34.90608564988731	0.6589108910891088	23	33	+
1	GO:1990748	cellular detoxification	4.420947413747341e-31	1.6851177892066947e-28	31.132454768818405	0.7387788778877887	23	37	+
1	GO:0097237	cellular response to toxic substance	1.1025180409724675e-30	3.8791673226215897e-28	30.31317964332318	0.7587458745874588	23	38	+
1	GO:0098754	detoxification	3.497432986886949e-27	1.1426613201443505e-24	23.508180131556756	0.9783828382838283	23	49	+
1	GO:0009636	response to toxic substance	3.872266664845437e-27	1.1807831816668684e-24	21.463990554899645	1.1181518151815182	24	56	+
1	GO:1901700	response to oxygen-containing compound	2.5119586700222175e-21	7.181061847926015e-19	14.398760330578511	1.5973597359735974	23	80	+
1	GO:0034614	cellular response to reactive oxygen species	9.996976437317833e-19	2.6897747190759864e-16	40.06611570247934	0.2995049504950495	12	15	+
1	GO:0042542	response to hydrogen peroxide	1.4992960344837703e-18	3.809877812071536e-16	45.909090909090914	0.2396039603960396	11	12	+
1	GO:0072593	reactive oxygen species metabolic process	3.8785281939627106e-17	9.337046294308125e-15	33.388429752066116	0.3594059405940594	12	18	+
1	GO:1901701	cellular response to oxygen-containing compound	2.1424021200387483e-12	4.899673648528617e-10	12.520661157024794	1.1181518151815182	14	56	+
1	GO:0045454	cell redox homeostasis	6.366829689253746e-12	1.3867561427926968e-09	21.77506288178225	0.45924092409240924	10	23	+
1	GO:0009628	response to abiotic stimulus	4.249012987219891e-11	8.834084274338083e-09	5.778766687857597	3.6339933993399343	21	182	+
1	GO:0042744	hydrogen peroxide catabolic process	5.601173207315732e-11	1.1139028804461808e-08	50.082644628099175	0.1198019801980198	6	6	+
1	GO:0042743	hydrogen peroxide metabolic process	3.856982303690445e-10	7.056734822832038e-08	42.92798110979929	0.13976897689768977	6	7	+
1	GO:0070301	cellular response to hydrogen peroxide	3.856982303690445e-10	7.35076544045004e-08	42.92798110979929	0.13976897689768977	6	7	+
1	GO:0006801	superoxide metabolic process	1.5176781567131676e-09	2.2393096415503318e-07	37.56198347107438	0.15973597359735975	6	8	+
1	GO:0000303	response to superoxide	1.5176781567131676e-09	2.3139532962686763e-07	37.56198347107438	0.15973597359735975	6	8	+
1	GO:0000305	response to oxygen radical	1.5176781567131676e-09	2.393744789243458e-07	37.56198347107438	0.15973597359735975	6	8	+
1	GO:0019430	removal of superoxide radicals	1.5176781567131676e-09	2.479235674573582e-07	37.56198347107438	0.15973597359735975	6	8	+
1	GO:0071450	cellular response to oxygen radical	1.5176781567131676e-09	2.571059218076307e-07	37.56198347107438	0.15973597359735975	6	8	+
1	GO:0071451	cellular response to superoxide	1.5176781567131676e-09	2.6699461110792416e-07	37.56198347107438	0.15973597359735975	6	8	+
1	GO:0009408	response to heat	2.212933007871888e-09	3.16311111812688e-07	8.566768160069595	1.5174917491749176	13	76	+
1	GO:0009266	response to temperature stimulus	3.0894251498677184e-09	4.2821304956045284e-07	8.347107438016529	1.5574257425742573	13	78	+
1	GO:0006970	response to osmotic stress	7.92794748460055e-09	1.0665421116047917e-06	7.750885478158206	1.6772277227722772	13	84	+
1	GO:0042843	D-xylose catabolic process	1.5133353111786897e-07	1.9777130609518074e-05	50.08264462809917	0.07986798679867987	4	4	+
1	GO:0009987	cellular process	2.6076767158197214e-07	3.313198138377613e-05	1.1699714783556736	101.71188118811881	119	5094	+
1	GO:0034605	cellular response to heat	3.6291789200799043e-07	4.4864498325528326e-05	7.9496261314443135	1.257920792079208	10	63	+
1	GO:0031667	response to nutrient levels	4.841722769504073e-07	5.827905249397797e-05	4.724777795103695	3.1747524752475247	15	159	+
1	GO:0019566	arabinose metabolic process	7.44972792220635e-07	8.518763879042962e-05	40.06611570247934	0.09983498349834984	4	5	+
1	GO:0019568	arabinose catabolic process	7.44972792220635e-07	8.737193722095345e-05	40.06611570247934	0.09983498349834984	4	5	+
1	GO:0031669	cellular response to nutrient levels	9.049897100066433e-07	0.0001009615349651314	4.835565688230265	2.895214521452145	14	145	+
1	GO:0009267	cellular response to starvation	1.3996053518332112e-06	0.00015242368760202637	5.047088218335575	2.575742574257426	13	129	+
1	GO:0042594	response to starvation	1.9843158332723392e-06	0.00021107582840436466	4.8952960914683405	2.6556105610561054	13	133	+
1	GO:0042732	D-xylose metabolic process	2.2003939038961928e-06	0.0002287409481004815	33.388429752066116	0.1198019801980198	4	6	+
1	GO:0046685	response to arsenic-containing substance	3.308744371258134e-06	0.00033631548342521566	19.262555626191986	0.2595709570957096	5	13	+
1	GO:0019725	cellular homeostasis	3.4239484396522704e-06	0.0003404595687602062	3.622999824160366	4.692244224422442	17	235	+
1	GO:0006995	cellular response to nitrogen starvation	3.875112219253205e-06	0.00036926590189300334	8.347107438016529	0.9584158415841584	8	48	+
1	GO:0043562	cellular response to nitrogen levels	3.875112219253205e-06	0.00037712262320987577	8.347107438016529	0.9584158415841584	8	48	+
1	GO:0019323	pentose catabolic process	5.054980999949689e-06	0.000471867001913671	28.618654073199526	0.13976897689768977	4	7	+
1	GO:0071470	cellular response to osmotic stress	7.229195660905319e-06	0.0006613268190596186	7.705022250476795	1.0382838283828384	8	52	+
1	GO:0000304	response to singlet oxygen	7.768027101585306e-06	0.0006966854110323763	50.082644628099175	0.0599009900990099	3	3	+
1	GO:0042592	homeostatic process	1.7970451207307664e-05	0.0015807085350427934	3.200770521344684	5.311221122112211	17	266	+
1	GO:0010506	regulation of autophagy	2.4347728640483798e-05	0.0021012549207843944	6.568215688931039	1.217986798679868	8	61	+
1	GO:0019321	pentose metabolic process	2.8948038397417422e-05	0.002452006067218283	20.03305785123967	0.19966996699669967	4	10	+
1	GO:0071500	cellular response to nitrosative stress	3.0618107813086574e-05	0.002500843306018893	37.56198347107438	0.07986798679867987	3	4	+
1	GO:0051409	response to nitrosative stress	3.0618107813086574e-05	0.0025463131843101454	37.56198347107438	0.07986798679867987	3	4	+
1	GO:0071214	cellular response to abiotic stimulus	6.718689016082326e-05	0.005298497165441476	5.7237308146399055	1.3976897689768977	8	70	+
1	GO:0104004	cellular response to environmental stimulus	6.718689016082326e-05	0.005391453256063256	5.7237308146399055	1.3976897689768977	8	70	+
1	GO:1901858	regulation of mitochondrial DNA metabolic process	7.542781034419487e-05	0.005847572957870294	30.049586776859503	0.09983498349834984	3	5	+
1	GO:0031163	metallo-sulfur cluster assembly	0.00016586280804267923	0.012436991540774012	9.274563820018367	0.539108910891089	5	27	+
1	GO:0016226	iron-sulfur cluster assembly	0.00016586280804267923	0.012644274733120246	9.274563820018367	0.539108910891089	5	27	+
1	GO:1903432	regulation of TORC1 signaling	0.00023631744344652613	0.016629476712683236	8.634938728982616	0.579042904290429	5	29	+
1	GO:0008219	cell death	0.00023631744344652613	0.016889312286318913	8.634938728982616	0.579042904290429	5	29	+
1	GO:0006915	apoptotic process	0.00023631744344652613	0.017157396608323976	8.634938728982616	0.579042904290429	5	29	+
1	GO:0012501	programmed cell death	0.00023631744344652613	0.01743412881168404	8.634938728982616	0.579042904290429	5	29	+
1	GO:0032006	regulation of TOR signaling	0.0003274956121693769	0.022696438334283787	8.077845907757931	0.6189768976897689	5	31	+
1	GO:0046365	monosaccharide catabolic process	0.00037262952639764187	0.025438917220042	11.129476584022038	0.3594059405940594	4	18	+
1	GO:0045428	regulation of nitric oxide biosynthetic process	0.000395451329257162	0.0254759771834121	50.08264462809917	0.03993399339933994	2	2	+
1	GO:1902074	response to salt	0.000395451329257162	0.0258399197146037	50.08264462809917	0.03993399339933994	2	2	+
1	GO:1902075	cellular response to salt	0.000395451329257162	0.02621441130467042	50.08264462809917	0.03993399339933994	2	2	+
1	GO:0080164	regulation of nitric oxide metabolic process	0.000395451329257162	0.026599917353268516	50.08264462809917	0.03993399339933994	2	2	+
1	GO:0006749	glutathione metabolic process	0.0004647568863623843	0.029524972197521468	10.543714658547193	0.3793729372937294	4	19	+
1	GO:1902531	regulation of intracellular signal transduction	0.0007032467151229589	0.04288867299963219	4.088379153314219	1.9567656765676567	8	98	+
1	GO:0010507	negative regulation of autophagy	0.0006958089776340631	0.04300851707700277	9.539551357733176	0.4193069306930693	4	21	+
1	GO:0051649	establishment of localization in cell	0.0006950182373137762	0.04354812900648236	0.21775062881782248	13.777227722772277	3	690	-
2	GO:0006979	response to oxidative stress	5.575693342674219e-210	2.5503221349391875e-206	48.22281167108754	2.2396039603960394	108	116	+
2	GO:0034599	cellular response to oxidative stress	3.322129666180051e-185	7.597710546553776e-182	48.341880341880334	2.0272277227722775	98	105	+
2	GO:0062197	cellular response to chemical stress	7.576012739518256e-154	1.1550894090185501e-150	33.394062078272604	2.9346534653465346	98	152	+
2	GO:0070887	cellular response to chemical stimulus	1.7210018713438328e-117	1.9679656398816727e-114	16.708023159636063	5.985148514851486	100	310	+
2	GO:0042221	response to chemical	3.341576044308592e-105	3.0568737653335e-102	11.934836230138243	8.63019801980198	103	447	+
2	GO:0006950	response to stress	1.1148800823199464e-90	8.499102494219058e-88	6.977221807318895	15.908910891089107	111	824	+
2	GO:0033554	cellular response to stress	1.7910607531575943e-75	1.170330269277548e-72	6.81156517094017	14.827722772277228	101	768	+
2	GO:0050896	response to stimulus	4.463926792894412e-72	2.55225014383738e-69	4.831286360698125	22.975247524752476	111	1190	+
2	GO:0051716	cellular response to stimulus	3.849975535169414e-63	1.9566431219849888e-60	4.944274137972006	20.83217821782178	103	1079	+
2	GO:0098869	cellular oxidant detoxification	3.053424083268094e-33	1.3966361756868263e-30	36.0994560994561	0.6371287128712871	23	33	+
2	GO:1990748	cellular detoxification	1.8968613196102904e-31	7.887494250815881e-29	32.196812196812196	0.7143564356435643	23	37	+
2	GO:0097237	cellular response to toxic substance	4.733543633458758e-31	1.8042690482866965e-28	31.34952766531714	0.7336633663366336	23	38	+
2	GO:0000302	response to reactive oxygen species	2.314187386623226e-29	8.142379312626642e-27	41.0042735042735	0.4633663366336634	19	24	+
2	GO:0009636	response to toxic substance	1.612339382730841e-27	4.916560224407245e-25	22.197802197802197	1.0811881188118813	24	56	+
2	GO:0098754	detoxification	1.5122965307969847e-27	4.940888808475291e-25	24.311878597592884	0.946039603960396	23	49	+
2	GO:0034614	cellular response to reactive oxygen species	6.558757285250177e-19	1.7646915189843712e-16	41.43589743589744	0.2896039603960396	12	15	+
2	GO:1901700	response to oxygen-containing compound	6.26152869011695e-19	1.7900145142871832e-16	13.596153846153845	1.5445544554455446	21	80	+
2	GO:0042542	response to hydrogen peroxide	1.0194974785099998e-18	2.590656370391522e-16	47.47863247863248	0.2316831683168317	11	12	+
2	GO:0072593	reactive oxygen species metabolic process	2.5493432290326035e-17	6.137208383997436e-15	34.52991452991453	0.34752475247524756	12	18	+
2	GO:1901701	cellular response to oxygen-containing compound	1.3361853291016346e-12	3.0558558476554383e-10	12.948717948717947	1.0811881188118813	14	56	+
2	GO:0045454	cell redox homeostasis	4.524189157463978e-12	9.854114860114398e-10	22.519509476031214	0.44405940594059407	10	23	+
2	GO:0042744	hydrogen peroxide catabolic process	4.558086635179064e-11	9.476676486049563e-09	51.794871794871796	0.11584158415841585	6	6	+
2	GO:0009628	response to abiotic stimulus	1.6966746561631198e-10	3.374169511865265e-08	5.691744153282615	3.513861386138614	20	182	+
2	GO:0042743	hydrogen peroxide metabolic process	3.1405171742185993e-10	5.745890221950349e-08	44.395604395604394	0.13514851485148516	6	7	+
2	GO:0070301	cellular response to hydrogen peroxide	3.1405171742185993e-10	5.985302314531614e-08	44.395604395604394	0.13514851485148516	6	7	+
2	GO:0006801	superoxide metabolic process	1.2364684181620425e-09	1.8243892079590912e-07	38.84615384615385	0.15445544554455445	6	8	+
2	GO:0000303	response to superoxide	1.2364684181620425e-09	1.8852021815577274e-07	38.84615384615385	0.15445544554455445	6	8	+
2	GO:0000305	response to oxygen radical	1.2364684181620425e-09	1.9502091533355802e-07	38.84615384615385	0.15445544554455445	6	8	+
2	GO:0019430	removal of superoxide radicals	1.2364684181620425e-09	2.0198594802404223e-07	38.84615384615385	0.15445544554455445	6	8	+
2	GO:0071450	cellular response to oxygen radical	1.2364684181620425e-09	2.0946690906196972e-07	38.84615384615385	0.15445544554455445	6	8	+
2	GO:0071451	cellular response to superoxide	1.2364684181620425e-09	2.1752332864127626e-07	38.84615384615385	0.15445544554455445	6	8	+
2	GO:0006970	response to osmotic stress	5.227577136678216e-09	7.472168069739425e-07	8.015873015873016	1.621782178217822	13	84	+
2	GO:0009408	response to heat	1.666329105623659e-08	2.3096331300371564e-06	8.178137651821862	1.4673267326732673	12	76	+
2	GO:0009266	response to temperature stimulus	2.2584584333642122e-08	3.0382908453552667e-06	7.968441814595661	1.505940594059406	12	78	+
2	GO:0042843	D-xylose catabolic process	1.3206450969608657e-07	1.7258944781425714e-05	51.794871794871796	0.07722772277227723	4	4	+
2	GO:0034605	cellular response to heat	2.6423427068200643e-07	3.3572432058319375e-05	8.221408221408222	1.2163366336633663	10	63	+
2	GO:0031667	response to nutrient levels	3.100390030766182e-07	3.832752432628248e-05	4.886308659893566	3.0698019801980196	15	159	+
2	GO:0009987	cellular process	5.971154709958057e-07	7.003092729063629e-05	1.1692992258363284	98.34950495049505	115	5094	+
2	GO:0031669	cellular response to nutrient levels	5.968041078034722e-07	7.183636813402846e-05	5.000884173297966	2.7995049504950495	14	145	+
2	GO:0019566	arabinose metabolic process	6.504656861375219e-07	7.256658654617136e-05	41.43589743589744	0.09653465346534654	4	5	+
2	GO:0019568	arabinose catabolic process	6.504656861375219e-07	7.438075120982563e-05	41.43589743589744	0.09653465346534654	4	5	+
2	GO:0009267	cellular response to starvation	9.490595517818918e-07	0.00010335710452024697	5.219638242894057	2.490594059405941	13	129	+
2	GO:0042594	response to starvation	1.3488885716780821e-06	0.00014348410062454763	5.06265664160401	2.5678217821782177	13	133	+
2	GO:0042732	D-xylose metabolic process	1.9222822800580144e-06	0.0001998299806587581	34.52991452991453	0.11584158415841585	4	6	+
2	GO:0019725	cellular homeostasis	2.1295106956720114e-06	0.000216452931600084	3.746863066012003	4.5371287128712865	17	235	+
2	GO:0006995	cellular response to nitrogen starvation	3.0075711320698083e-06	0.0002926942629380277	8.632478632478632	0.9267326732673268	8	48	+
2	GO:0043562	cellular response to nitrogen levels	3.0075711320698083e-06	0.00029905718169755005	8.632478632478632	0.9267326732673268	8	48	+
2	GO:0019323	pentose catabolic process	4.418437676268307e-06	0.0004210402902344007	29.597069597069595	0.13514851485148516	4	7	+
2	GO:0071470	cellular response to osmotic stress	5.624004210365838e-06	0.0005249835766982315	7.968441814595661	1.003960396039604	8	52	+
2	GO:0042592	homeostatic process	1.1399603741451854e-05	0.0010428357502680157	3.3101985733564683	5.135643564356435	17	266	+
2	GO:0010506	regulation of autophagy	1.9042002004291415e-05	0.0017078062189731162	6.792770071458596	1.1777227722772277	8	61	+
2	GO:0019321	pentose metabolic process	2.5343355572244253e-05	0.002229240545912408	20.71794871794872	0.19306930693069307	4	10	+
2	GO:0071500	cellular response to nitrosative stress	2.7670990163170617e-05	0.002343835351969304	38.84615384615385	0.07722772277227723	3	4	+
2	GO:0051409	response to nitrosative stress	2.7670990163170617e-05	0.0023880586604970266	38.84615384615385	0.07722772277227723	3	4	+
2	GO:0071214	cellular response to abiotic stimulus	5.282373248176098e-05	0.004314567006635263	5.91941391941392	1.3514851485148514	8	70	+
2	GO:0104004	cellular response to environmental stimulus	5.282373248176098e-05	0.004393013679483177	5.91941391941392	1.3514851485148514	8	70	+
2	GO:1901858	regulation of mitochondrial DNA metabolic process	6.820177687989296e-05	0.00547289346401106	31.076923076923077	0.09653465346534654	3	5	+
2	GO:0046685	response to arsenic-containing substance	8.249450147510757e-05	0.0065056870646058975	15.936883629191321	0.250990099009901	4	13	+
2	GO:0031163	metallo-sulfur cluster assembly	0.00014151106322787376	0.010787860053404909	9.59164292497626	0.5212871287128712	5	27	+
2	GO:0016226	iron-sulfur cluster assembly	0.00014151106322787376	0.01097070513905584	9.59164292497626	0.5212871287128712	5	27	+
2	GO:1903432	regulation of TORC1 signaling	0.0002018430430734258	0.015134919328161469	8.930150309460656	0.5599009900990098	5	29	+
2	GO:0032006	regulation of TOR signaling	0.0002800265681979461	0.020658734240925895	8.354011579818032	0.5985148514851485	5	31	+
2	GO:0046365	monosaccharide catabolic process	0.00032761604608044233	0.02378596499638005	11.509971509971509	0.34752475247524756	4	18	+
2	GO:0045428	regulation of nitric oxide biosynthetic process	0.00036963260610965563	0.025234321497695	51.794871794871796	0.03861386138613861	2	2	+
2	GO:1902074	response to salt	0.00036963260610965563	0.02561665970220553	51.794871794871796	0.03861386138613861	2	2	+
2	GO:1902075	cellular response to salt	0.00036963260610965563	0.026010762159162537	51.794871794871796	0.03861386138613861	2	2	+
