orbit	term_id	term_label	pValue	fdr	fold_enrichment	expected	number_in_list	number_in_reference	plus_minus
2	GO:0003824	catalytic activity	1.760123281881648e-14	7.738675362672979e-12	1.8850610467376936	46.68283828382838	88	2338	+
2	GO:0015036	disulfide oxidoreductase activity	5.3738119999933935e-14	1.7720145069978214e-11	21.463990554899645	0.5590759075907591	12	28	+
2	GO:0051920	peroxiredoxin activity	1.7735469342860951e-13	5.198463125163021e-11	44.51790633608815	0.1797029702970297	8	9	+
2	GO:0008379	thioredoxin peroxidase activity	2.923715842283669e-09	7.71276239194432e-07	50.082644628099175	0.09983498349834984	5	5	+
2	GO:0004032	aldose reductase (NADPH) activity	1.7262236393297063e-08	4.1397981459561495e-06	41.735537190082646	0.1198019801980198	5	6	+
2	GO:0004602	glutathione peroxidase activity	5.945358180014672e-08	1.3069879065732255e-05	35.773317591499406	0.13976897689768977	5	7	+
2	GO:0036094	small molecule binding	1.2914973957171687e-07	2.6207462537706854e-05	1.7896968109176652	34.64273927392739	62	1735	+
2	GO:0015038	glutathione disulfide oxidoreductase activity	1.5601342120607343e-07	2.9397386081544406e-05	31.301652892561982	0.15973597359735975	5	8	+
2	GO:0043167	ion binding	2.9812789545874126e-07	5.2430759214677296e-05	1.7865390473757135	33.58448844884489	60	1682	+
2	GO:0016530	metallochaperone activity	3.4543153313697036e-07	5.695302402595799e-05	27.823691460055098	0.1797029702970297	5	9	+
2	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	6.79847941965054e-07	0.00010549640417081248	25.041322314049587	0.19966996699669967	5	10	+
2	GO:0016531	copper chaperone activity	7.44972792220635e-07	0.00010917990143766863	40.06611570247934	0.09983498349834984	4	5	+
2	GO:0051537	2 iron, 2 sulfur cluster binding	1.2279871427546893e-06	0.00017049632013615106	15.81557198782079	0.3793729372937294	6	19	+
2	GO:0016651	oxidoreductase activity, acting on NAD(P)H	2.3653356498047534e-06	0.00031198777220924697	10.955578512396693	0.638943894389439	7	32	+
2	GO:0008106	alcohol dehydrogenase (NADP+) activity	3.308744371258134e-06	0.00039674852960813446	19.262555626191986	0.2595709570957096	5	13	+
2	GO:0004033	aldo-keto reductase (NADPH) activity	3.308744371258134e-06	0.00041564131673233135	19.262555626191986	0.2595709570957096	5	13	+
2	GO:0047066	phospholipid-hydroperoxide glutathione peroxidase activity	7.768027101585306e-06	0.0008909589345209582	50.082644628099175	0.0599009900990099	3	3	+
2	GO:0004683	calcium/calmodulin-dependent protein kinase activity	3.0618107813086574e-05	0.0032308227364368954	37.56198347107438	0.07986798679867987	3	4	+
2	GO:0004362	glutathione-disulfide reductase (NADPH) activity	3.0618107813086574e-05	0.0033654403504550993	37.56198347107438	0.07986798679867987	3	4	+
2	GO:0050661	NADP binding	3.562730814384221e-05	0.003614801495517529	12.520661157024794	0.39933993399339934	5	20	+
2	GO:0005516	calmodulin binding	5.860716346132349e-05	0.005521632043248978	11.382419233658903	0.4392739273927393	5	22	+
2	GO:0050660	flavin adenine dinucleotide binding	5.6559800247213654e-05	0.00552610196489443	8.58559622195986	0.6988448844884488	6	35	+
2	GO:0004784	superoxide dismutase activity	7.542781034419487e-05	0.006418663344773745	30.049586776859503	0.09983498349834984	3	5	+
2	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	7.542781034419487e-05	0.006632618789599536	30.049586776859503	0.09983498349834984	3	5	+
2	GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	7.369822994520145e-05	0.00670399760673936	10.887531440891125	0.45924092409240924	5	23	+
3	GO:0016209	antioxidant activity	1.3508522104780802e-31	3.5635481312411755e-28	35.60897435897436	0.6178217821782178	22	32	+
3	GO:0016491	oxidoreductase activity	1.2137071610890643e-28	1.600879745476476e-25	7.176397899289465	6.40990099009901	46	332	+
3	GO:0004601	peroxidase activity	2.0766025772438374e-19	1.3695193996923108e-16	37.407407407407405	0.34752475247524756	13	18	+
3	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	2.0766025772438374e-19	1.8260258662564144e-16	37.407407407407405	0.34752475247524756	13	18	+
3	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	2.0371010154964734e-18	1.0747744957759395e-15	21.808367071524966	0.7336633663366336	16	38	+
3	GO:0140824	thioredoxin-dependent peroxiredoxin activity	1.5187460063466626e-14	6.677419941237493e-12	51.794871794871796	0.15445544554455445	8	8	+
3	GO:0015036	disulfide oxidoreductase activity	3.554166960736892e-14	1.3394132060605602e-11	22.197802197802197	0.5405940594059406	12	28	+
3	GO:0003824	catalytic activity	6.19539047817991e-14	2.0429300101798256e-11	1.883047092627931	45.13960396039604	85	2338	+
3	GO:0051920	peroxiredoxin activity	1.3449886146109794e-13	3.942311072604182e-11	46.039886039886035	0.17376237623762378	8	9	+
3	GO:0008379	thioredoxin peroxidase activity	2.4642155871432006e-09	6.500600718883763e-07	51.794871794871796	0.09653465346534654	5	5	+
3	GO:0004032	aldose reductase (NADPH) activity	1.4557389191187154e-08	3.491126607850156e-06	43.16239316239316	0.11584158415841585	5	6	+
3	GO:0004602	glutathione peroxidase activity	5.016573287545831e-08	1.1028100277121584e-05	36.99633699633699	0.13514851485148516	5	7	+
3	GO:0015038	glutathione disulfide oxidoreductase activity	1.317145069700974e-07	2.672791302977823e-05	32.37179487179487	0.15445544554455445	5	8	+
3	GO:0036094	small molecule binding	2.320664709619588e-07	4.372795359983195e-05	1.7911771225892261	33.49752475247525	60	1735	+
3	GO:0016530	metallochaperone activity	2.9179372643996057e-07	5.131679002324107e-05	28.77492877492877	0.17376237623762378	5	9	+
3	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	5.74602993011533e-07	8.916486444496612e-05	25.897435897435898	0.19306930693069307	5	10	+
3	GO:0043167	ion binding	5.594345039290552e-07	9.223676383530297e-05	1.786030061892131	32.47425742574257	58	1682	+
3	GO:0016531	copper chaperone activity	6.504656861375219e-07	9.532936000171016e-05	41.43589743589744	0.09653465346534654	4	5	+
3	GO:0051537	2 iron, 2 sulfur cluster binding	1.0067831921815304e-06	0.00013978389794604617	16.356275303643724	0.3668316831683168	6	19	+
3	GO:0008106	alcohol dehydrogenase (NADP+) activity	2.8012025728818197e-06	0.00035188439939344	19.921104536489153	0.250990099009901	5	13	+
3	GO:0004033	aldo-keto reductase (NADPH) activity	2.8012025728818197e-06	0.00036947861936311203	19.921104536489153	0.250990099009901	5	13	+
3	GO:0047066	phospholipid-hydroperoxide glutathione peroxidase activity	7.016795923085951e-06	0.0008413776202318518	51.794871794871796	0.057920792079207924	3	3	+
3	GO:0004683	calcium/calmodulin-dependent protein kinase activity	2.7670990163170617e-05	0.003041503002101837	38.84615384615385	0.07722772277227723	3	4	+
3	GO:0004362	glutathione-disulfide reductase (NADPH) activity	2.7670990163170617e-05	0.0031737422630627866	38.84615384615385	0.07722772277227723	3	4	+
3	GO:0050661	NADP binding	3.0279551604856866e-05	0.0031950982853444967	12.948717948717949	0.38613861386138615	5	20	+
3	GO:0005516	calmodulin binding	4.986510609040209e-05	0.005059390379480028	11.771561771561771	0.42475247524752474	5	22	+
3	GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	6.273972274248951e-05	0.006129903281284716	11.259754738015607	0.44405940594059407	5	23	+
3	GO:0004784	superoxide dismutase activity	6.820177687989296e-05	0.006204009910660607	31.076923076923077	0.09653465346534654	3	5	+
3	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	6.820177687989296e-05	0.0064255816931842	31.076923076923077	0.09653465346534654	3	5	+
4	GO:0016209	antioxidant activity	2.482287189529566e-31	3.274136802989498e-28	34.71875	0.6336633663366337	22	32	+
4	GO:0016491	oxidoreductase activity	2.029729953372205e-31	5.3544276169958765e-28	7.453313253012047	6.574257425742575	49	332	+
4	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	7.051723266571348e-20	6.200815325738404e-17	22.592105263157894	0.7524752475247525	17	38	+
4	GO:0004601	peroxidase activity	2.9313513300926654e-19	1.5465809617568904e-16	36.47222222222222	0.3564356435643564	13	18	+
4	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	2.9313513300926654e-19	1.9332262021961128e-16	36.47222222222222	0.3564356435643564	13	18	+
4	GO:0140824	thioredoxin-dependent peroxiredoxin activity	1.8713786785672856e-14	8.2278282567675e-12	50.5	0.15841584158415842	8	8	+
4	GO:0003824	catalytic activity	3.273328766740121e-14	1.2335773266657769e-11	1.8791702309666383	46.29702970297029	87	2338	+
4	GO:0015036	disulfide oxidoreductase activity	4.852902707378658e-14	1.6002446677581124e-11	21.642857142857142	0.5544554455445545	12	28	+
4	GO:0051920	peroxiredoxin activity	1.6565350060870162e-13	4.8554881622861653e-11	44.88888888888889	0.1782178217821782	8	9	+
4	GO:0008379	thioredoxin peroxidase activity	2.8029011380836802e-09	7.394053202264748e-07	50.5	0.09900990099009901	5	5	+
4	GO:0004032	aldose reductase (NADPH) activity	1.6551235374057987e-08	3.969287174251361e-06	42.083333333333336	0.1188118811881188	5	6	+
4	GO:0004602	glutathione peroxidase activity	5.701276016631931e-08	1.2533305109895862e-05	36.07142857142857	0.13861386138613863	5	7	+
4	GO:0036094	small molecule binding	1.0279116184208296e-07	2.0858698841493452e-05	1.8046109510086457	34.35643564356435	62	1735	+
4	GO:0015038	glutathione disulfide oxidoreductase activity	1.4962929959229302e-07	2.81944351660335e-05	31.5625	0.15841584158415842	5	8	+
4	GO:0043167	ion binding	2.4903265912712817e-07	4.3796543651824275e-05	1.8014268727705114	33.306930693069305	60	1682	+
4	GO:0016530	metallochaperone activity	3.3134258266587324e-07	5.463010831703585e-05	28.055555555555557	0.1782178217821782	5	9	+
4	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	6.522102222386263e-07	0.0001012076803685586	25.25	0.19801980198019803	5	10	+
4	GO:0016531	copper chaperone activity	7.20442244244774e-07	0.00010558481335098411	40.4	0.09900990099009901	4	5	+
4	GO:0051537	2 iron, 2 sulfur cluster binding	1.169273367652922e-06	0.00016234437599307413	15.947368421052632	0.37623762376237624	6	19	+
4	GO:0016651	oxidoreductase activity, acting on NAD(P)H	2.2366605199319753e-06	0.0002950155225790275	11.046875	0.6336633663366337	7	32	+
4	GO:0008106	alcohol dehydrogenase (NADP+) activity	3.175560232785333e-06	0.0003807785406403504	19.423076923076923	0.25742574257425743	5	13	+
4	GO:0004033	aldo-keto reductase (NADPH) activity	3.175560232785333e-06	0.00039891085209941467	19.423076923076923	0.25742574257425743	5	13	+
4	GO:0047066	phospholipid-hydroperoxide glutathione peroxidase activity	7.5754313883342e-06	0.0008688690435837227	50.5	0.0594059405940594	3	3	+
4	GO:0004683	calcium/calmodulin-dependent protein kinase activity	2.9862733243981913e-05	0.0031511156119049715	37.875	0.07920792079207921	3	4	+
4	GO:0004362	glutathione-disulfide reductase (NADPH) activity	2.9862733243981913e-05	0.0032824120957343455	37.875	0.07920792079207921	3	4	+
4	GO:0050661	NADP binding	3.422641862184146e-05	0.0034726650894006837	12.625	0.39603960396039606	5	20	+
4	GO:0050660	flavin adenine dinucleotide binding	5.3978153557652797e-05	0.005273865521669929	8.657142857142858	0.693069306930693	6	35	+
4	GO:0005516	calmodulin binding	5.6318237353913256e-05	0.005305982504986541	11.477272727272727	0.43564356435643564	5	22	+
4	GO:0004784	superoxide dismutase activity	7.357616974374593e-05	0.006261094702709735	30.299999999999997	0.09900990099009901	3	5	+
4	GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	7.082968011747556e-05	0.006443058487927604	10.978260869565217	0.45544554455445546	5	23	+
4	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	7.357616974374593e-05	0.0064697978594667254	30.299999999999997	0.09900990099009901	3	5	+
6	GO:0016209	antioxidant activity	3.909039381055634e-20	1.0312045887224763e-16	39.57089552238806	0.3537953795379538	14	32	+
6	GO:0016491	oxidoreductase activity	2.4720325757619966e-15	3.2606109674300735e-12	6.810825391116705	3.670627062706271	25	332	+
6	GO:0004601	peroxidase activity	6.368638013616826e-14	4.2001167699802965e-11	45.223880597014926	0.19900990099009902	9	18	+
6	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	6.368638013616826e-14	5.600155693307062e-11	45.223880597014926	0.19900990099009902	9	18	+
6	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	5.04208408667021e-12	2.6602035641272025e-09	23.802042419481538	0.42013201320132015	10	38	+
6	GO:0140824	thioredoxin-dependent peroxiredoxin activity	4.002283484581116e-11	1.7596706387208305e-08	67.83582089552239	0.08844884488448845	6	8	+
6	GO:0051920	peroxiredoxin activity	1.1903160354089087e-10	4.4857910020124307e-08	60.298507462686565	0.09950495049504951	6	9	+
6	GO:0015036	disulfide oxidoreductase activity	1.4450568328152658e-08	4.765074906208339e-06	22.611940298507463	0.3095709570957096	7	28	+
6	GO:0003824	catalytic activity	4.1609754099135414e-08	1.2196281257057691e-05	1.856925807234146	25.849174917491748	48	2338	+
6	GO:0008379	thioredoxin peroxidase activity	6.770054896089213e-08	1.7859404815883343e-05	72.35820895522387	0.05528052805280528	4	5	+
6	GO:0004032	aldose reductase (NADPH) activity	2.0141172788128028e-07	4.8302194377347035e-05	60.298507462686565	0.06633663366336634	4	6	+
6	GO:0008106	alcohol dehydrogenase (NADP+) activity	9.05567099219239e-06	0.0018376046213387327	27.830080367393798	0.14372937293729374	4	13	+
6	GO:0004033	aldo-keto reductase (NADPH) activity	9.05567099219239e-06	0.001990738339783627	27.830080367393798	0.14372937293729374	4	13	+
6	GO:0043167	ion binding	2.422798149467928e-05	0.0045652439416402815	1.8820877775214298	18.596369636963697	35	1682	+
6	GO:0106310	protein serine kinase activity	4.597052677154196e-05	0.00757939060145798	6.029850746268656	1.3267326732673268	8	120	+
6	GO:0004602	glutathione peroxidase activity	4.381110173908367e-05	0.007704912425846848	38.76332622601279	0.0773927392739274	3	7	+
6	GO:0036094	small molecule binding	5.4604133203376546e-05	0.008473276670029842	1.8245946062196223	19.182343234323433	35	1735	+
7	GO:0016209	antioxidant activity	8.236497803806448e-26	2.172788120644141e-22	37.875	0.4752475247524752	18	32	+
7	GO:0016491	oxidoreductase activity	5.587235811449956e-24	7.369564035302492e-21	7.504016064257028	4.930693069306931	37	332	+
7	GO:0004601	peroxidase activity	9.342101665939314e-19	6.161116048686977e-16	44.888888888888886	0.26732673267326734	12	18	+
7	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	9.342101665939314e-19	8.214821398249303e-16	44.888888888888886	0.26732673267326734	12	18	+
7	GO:0003824	catalytic activity	1.0486006763671155e-12	4.6103476404274176e-10	1.9583689763330483	34.72277227722772	68	2338	+
7	GO:0140824	thioredoxin-dependent peroxiredoxin activity	9.951212133679542e-13	5.250259521729327e-10	58.91666666666667	0.1188118811881188	7	8	+
7	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	3.5981238732462966e-12	1.3559786825176758e-09	19.49122807017544	0.5643564356435644	11	38	+
7	GO:0051920	peroxiredoxin activity	4.424319531504175e-12	1.4589193655135019e-09	52.37037037037037	0.13366336633663367	7	9	+
7	GO:0008379	thioredoxin peroxidase activity	6.463780592809167e-10	1.8946059115367317e-07	67.33333333333334	0.07425742574257425	5	5	+
7	GO:0015036	disulfide oxidoreductase activity	4.211062029559181e-09	1.0098892394524654e-06	19.238095238095237	0.4158415841584158	8	28	+
7	GO:0004032	aldose reductase (NADPH) activity	3.832899127731687e-09	1.011118789895619e-06	56.111111111111114	0.0891089108910891	5	6	+
7	GO:0036094	small molecule binding	2.361119582564686e-07	5.190527882338035e-05	1.9016330451488952	25.76732673267327	49	1735	+
7	GO:0008106	alcohol dehydrogenase (NADP+) activity	7.571990468116809e-07	0.00014267793467780102	25.897435897435898	0.19306930693069307	5	13	+
7	GO:0004033	aldo-keto reductase (NADPH) activity	7.571990468116809e-07	0.00015365316042224725	25.897435897435898	0.19306930693069307	5	13	+
7	GO:0043167	ion binding	1.095476252980932e-06	0.0001926577570242466	1.8814902893380894	24.980198019801982	47	1682	+
7	GO:0004602	glutathione peroxidase activity	1.5394333295985615e-06	0.0002538140702175628	38.476190476190474	0.10396039603960396	4	7	+
7	GO:0015038	glutathione disulfide oxidoreductase activity	3.0439247785374895e-06	0.00047234550386952335	33.66666666666667	0.1188118811881188	4	8	+
7	GO:0051537	2 iron, 2 sulfur cluster binding	6.3758652433367486e-06	0.0009344184728845746	17.719298245614034	0.2821782178217822	5	19	+
7	GO:0050661	NADP binding	8.401987884813445e-06	0.0011665496863230457	16.833333333333336	0.297029702970297	5	20	+
7	GO:0004683	calcium/calmodulin-dependent protein kinase activity	1.2539160022043369e-05	0.0016539152069075206	50.5	0.0594059405940594	3	4	+
7	GO:0005516	calmodulin binding	1.3940127851964442e-05	0.0017511455844515334	15.303030303030303	0.32673267326732675	5	22	+
7	GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	1.7604737271366905e-05	0.0021109680419029954	14.63768115942029	0.3415841584158416	5	23	+
7	GO:0004784	superoxide dismutase activity	3.10104005160572e-05	0.0034085598567232867	40.4	0.07425742574257425	3	5	+
7	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	3.10104005160572e-05	0.00355675811136343	40.4	0.07425742574257425	3	5	+
7	GO:0106310	protein serine kinase activity	6.362497950696419e-05	0.00671370783757486	5.05	1.7821782178217822	9	120	+
7	GO:0005488	binding	6.83400000038621e-05	0.006933881538853394	1.4054806251338043	46.24752475247525	65	3114	+
7	GO:0016651	oxidoreductase activity, acting on NAD(P)H	9.481619284797905e-05	0.009263893212332175	10.520833333333334	0.4752475247524752	5	32	+
7	GO:0004674	protein serine/threonine kinase activity	0.0001052607280563364	0.009917064307593409	4.734375	1.900990099009901	9	128	+
8	GO:0016209	antioxidant activity	3.935201612758859e-18	1.038106185445787e-14	36.20404411764706	0.3590759075907591	13	32	+
8	GO:0016491	oxidoreductase activity	3.9243253599029524e-14	5.176185149711994e-11	6.442239546420978	3.7254125412541255	24	332	+
8	GO:0004601	peroxidase activity	6.593540678818839e-12	4.348440077681024e-09	39.607843137254896	0.201980198019802	8	18	+
8	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	6.593540678818839e-12	5.797920103574699e-09	39.607843137254896	0.201980198019802	8	18	+
8	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	2.060050162683792e-10	1.0868824658319687e-07	21.106811145510836	0.4264026402640264	9	38	+
8	GO:0140824	thioredoxin-dependent peroxiredoxin activity	8.364077067950625e-09	3.677405884208958e-06	55.6985294117647	0.08976897689768977	5	8	+
8	GO:0015036	disulfide oxidoreductase activity	1.605964182515725e-08	6.0521907335378325e-06	22.279411764705884	0.3141914191419142	7	28	+
8	GO:0051920	peroxiredoxin activity	1.86560548062054e-08	6.151834072346231e-06	49.509803921568626	0.100990099009901	5	9	+
8	GO:0008379	thioredoxin peroxidase activity	7.192225130205429e-08	2.108121099275769e-05	71.29411764705883	0.056105610561056105	4	5	+
8	GO:0003824	catalytic activity	1.819553733815173e-06	0.00047999827498044264	1.7533839883258693	26.234983498349834	46	2338	+
8	GO:0004784	superoxide dismutase activity	1.3301698203325312e-05	0.0029241566550310145	53.470588235294116	0.056105610561056105	3	5	+
8	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	1.3301698203325312e-05	0.003189989078215652	53.470588235294116	0.056105610561056105	3	5	+
8	GO:0036094	small molecule binding	3.2995421252480975e-05	0.0066955324049265234	1.8491269706729954	19.46864686468647	36	1735	+
8	GO:0004602	glutathione peroxidase activity	4.5810307281229883e-05	0.00863197075770603	38.19327731092437	0.07854785478547854	3	7	+
8	GO:0051537	2 iron, 2 sulfur cluster binding	4.9515453500727e-05	0.008708117755661188	18.761609907120743	0.2132013201320132	4	19	+
11	GO:0016209	antioxidant activity	3.1922679595398293e-18	8.42120287726607e-15	36.74440298507462	0.3537953795379538	13	32	+
11	GO:0016491	oxidoreductase activity	2.4720325757619966e-15	3.2606109674300735e-12	6.810825391116705	3.670627062706271	25	332	+
11	GO:0004601	peroxidase activity	5.826453800128418e-12	3.842546281184692e-09	40.199004975124375	0.19900990099009902	8	18	+
11	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	5.826453800128418e-12	5.123395041579589e-09	40.199004975124375	0.19900990099009902	8	18	+
11	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	1.7951872522869796e-10	9.471407943066104e-08	21.421838177533385	0.42013201320132015	9	38	+
11	GO:0140824	thioredoxin-dependent peroxiredoxin activity	7.752298127454192e-09	3.408427076704026e-06	56.52985074626866	0.08844884488448845	5	8	+
11	GO:0015036	disulfide oxidoreductase activity	1.4450568328152658e-08	5.445799892809531e-06	22.611940298507463	0.3095709570957096	7	28	+
11	GO:0051920	peroxiredoxin activity	1.729388128199688e-08	5.702657352738471e-06	50.24875621890547	0.09950495049504951	5	9	+
11	GO:0003824	catalytic activity	4.1609754099135414e-08	1.2196281257057691e-05	1.856925807234146	25.849174917491748	48	2338	+
11	GO:0008379	thioredoxin peroxidase activity	6.770054896089213e-08	1.7859404815883343e-05	72.35820895522387	0.05528052805280528	4	5	+
11	GO:0036094	small molecule binding	7.3545995022466e-06	0.0017637666806296845	1.928857155146458	19.182343234323433	37	1735	+
11	GO:0004784	superoxide dismutase activity	1.2718031617271956e-05	0.0025807821081818014	54.26865671641791	0.05528052805280528	3	5	+
11	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	1.2718031617271956e-05	0.0027958472838636186	54.26865671641791	0.05528052805280528	3	5	+
11	GO:0043167	ion binding	2.422798149467928e-05	0.0045652439416402815	1.8820877775214298	18.596369636963697	35	1682	+
11	GO:0051537	2 iron, 2 sulfur cluster binding	4.66956168367866e-05	0.0076989398259651905	19.04163393558523	0.21006600660066008	4	19	+
11	GO:0004602	glutathione peroxidase activity	4.381110173908367e-05	0.007704912425846848	38.76332622601279	0.0773927392739274	3	7	+
11	GO:0050661	NADP binding	5.788534114139475e-05	0.008982442937117608	18.089552238805968	0.22112211221122113	4	20	+
27	GO:0016209	antioxidant activity	1.6950755490885486e-22	4.471609298495591e-19	36.50602409638554	0.4382838283828383	16	32	+
27	GO:0016491	oxidoreductase activity	6.296774732617367e-21	8.305445872322307e-18	7.257221657715198	4.547194719471947	33	332	+
27	GO:0004601	peroxidase activity	5.333526472503313e-15	3.517460708615935e-12	40.562248995983936	0.24653465346534653	10	18	+
