orbit	term_id	term_label	pValue	fdr	fold_enrichment	expected	number_in_list	number_in_reference	plus_minus
1	GO:0006801	superoxide metabolic process	3.144784477508921e-11	1.2116991321601766e-08	203.7888198757764	0.024535202682109115	5	28	+
1	GO:0006788	heme oxidation	5.876663160292453e-10	2.1699578719379885e-07	1141.2173913043478	0.002628771715940262	3	3	+
1	GO:1901701	cellular response to oxygen-containing compound	2.0547324033387023e-09	7.283615423355032e-07	30.259552042160735	0.23133191100274308	7	264	+
1	GO:0046149	pigment catabolic process	2.3493217708055963e-09	7.71099612328859e-07	855.9130434782609	0.003505028954587016	3	4	+
1	GO:0042167	heme catabolic process	2.3493217708055963e-09	8.007572897261229e-07	855.9130434782609	0.003505028954587016	3	4	+
1	GO:0042743	hydrogen peroxide metabolic process	3.922129356221761e-09	1.2413539412441873e-06	198.4725897920605	0.020153916488875344	4	23	+
1	GO:0033015	tetrapyrrole catabolic process	5.8699476392795975e-09	1.733982532643193e-06	684.7304347826088	0.00438128619323377	3	5	+
1	GO:0006787	porphyrin-containing compound catabolic process	5.8699476392795975e-09	1.7937750337688203e-06	684.7304347826088	0.00438128619323377	3	5	+
1	GO:0042542	response to hydrogen peroxide	4.919493532665705e-08	1.406340376983338e-05	380.40579710144925	0.007886315147820787	3	9	+
1	GO:0042744	hydrogen peroxide catabolic process	7.735948583030894e-07	0.00021423742607131182	163.03105590062114	0.018401402011581833	3	21	+
1	GO:0009056	catabolic process	9.652573804724833e-07	0.0002592154819923378	7.676350165724313	1.172432185309357	9	1338	+
1	GO:0009410	response to xenobiotic stimulus	1.241815931931737e-06	0.0003236756702582075	49.08461898083217	0.08149192319414812	4	93	+
1	GO:0042168	heme metabolic process	1.6955020574740056e-06	0.0004293011209524182	126.80193236714976	0.023658945443462358	3	27	+
1	GO:0006778	porphyrin-containing compound metabolic process	1.897877178181177e-06	0.0004671940986955998	122.27329192546583	0.024535202682109115	3	28	+
1	GO:0030536	larval feeding behavior	2.202237543073009e-06	0.000527465651532784	760.8115942028985	0.002628771715940262	2	3	+
1	GO:0033013	tetrapyrrole metabolic process	2.86690264310897e-06	0.0006685918742955708	106.98913043478261	0.02804023163669613	3	32	+
1	GO:0042440	pigment metabolic process	6.129915234056994e-06	0.0013929053539541816	83.50371155885472	0.03592654678451691	3	41	+
1	GO:0008152	metabolic process	8.21979178489293e-06	0.001821094869943029	2.7941053191843253	5.726341054556538	16	6535	+
1	GO:0051716	cellular response to stimulus	1.0394480557888026e-05	0.00224672894400009	3.5289786125015508	3.6837854312709544	13	4204	+
1	GO:0071379	cellular response to prostaglandin stimulus	2.049946218238061e-05	0.004325386520482309	285.30434782608694	0.007010057909174032	2	8	+
1	GO:0010038	response to metal ion	2.9650335883159e-05	0.006110727362710583	49.61814744801512	0.06046174946662603	3	69	+
1	GO:0051597	response to methylmercury	3.2910435027735035e-05	0.006481161671461954	228.24347826086958	0.00876257238646754	2	10	+
1	GO:0034694	response to prostaglandin	3.2910435027735035e-05	0.006628460800358816	228.24347826086958	0.00876257238646754	2	10	+
1	GO:2000377	regulation of reactive oxygen species metabolic process	4.821717408983203e-05	0.009289143408349814	190.20289855072463	0.010515086863761049	2	12	+
1	GO:0071466	cellular response to xenobiotic stimulus	4.974618665349083e-05	0.009379802257941185	41.75185577942736	0.07185309356903383	3	82	+
78	GO:0006979	response to oxidative stress	4.734411949513536e-43	4.1956358696588955e-39	330.7753891771683	0.05139439195367266	17	71	+
78	GO:0034599	cellular response to oxidative stress	6.45916989152272e-26	2.8620581789337174e-22	460.49122807017545	0.021715940262115208	10	30	+
78	GO:0062197	cellular response to chemical stress	5.454363716698824e-25	1.6112190419128325e-21	383.7426900584795	0.02605912831453825	10	36	+
78	GO:0006950	response to stress	1.39211230884941e-19	3.084224820255868e-16	15.389942746775194	1.1046174946662604	17	1526	+
78	GO:0000302	response to reactive oxygen species	1.4131113922563663e-17	2.5045986316351835e-14	386.8126315789474	0.018096616885096006	7	25	+
78	GO:0042221	response to chemical	7.592636620420356e-14	1.1214324288360865e-10	14.953503659231343	0.8693614751600122	13	1201	+
78	GO:0070887	cellular response to chemical stimulus	1.1273399999227259e-13	1.427212439902171e-10	23.59660019614253	0.46616885096007316	11	644	+
78	GO:0033554	cellular response to stress	2.312525453315875e-11	2.5617000709106606e-08	18.56819468024901	0.5385553185004571	10	744	+
78	GO:0034614	cellular response to reactive oxygen species	1.3958146176022653e-10	1.3744121267990304e-07	425.06882591093114	0.009410240780249924	4	13	+
78	GO:0050896	response to stimulus	1.5913743099113276e-10	1.4102759134434185e-07	4.44792663476874	3.822005486132277	17	5280	+
78	GO:0072593	reactive oxygen species metabolic process	2.3267968357690416e-10	1.8745521416895678e-07	138.14736842105265	0.03619323377019201	5	50	+
78	GO:0006788	heme oxidation	3.215407454577535e-10	2.3745784052055096e-07	1381.4736842105262	0.002171594026211521	3	3	+
78	GO:0046149	pigment catabolic process	1.2855749096385098e-09	7.120478030760296e-07	1036.1052631578948	0.002895458701615361	3	4	+
78	GO:1990748	cellular detoxification	1.1641169155484533e-09	7.368860075421709e-07	263.13784461152886	0.015201158183480645	4	21	+
78	GO:0042167	heme catabolic process	1.2855749096385098e-09	7.595176566144315e-07	1036.1052631578948	0.002895458701615361	3	4	+
78	GO:0097237	cellular response to toxic substance	1.1641169155484533e-09	7.935695465838764e-07	263.13784461152886	0.015201158183480645	4	21	+
78	GO:0042743	hydrogen peroxide metabolic process	1.720773351525634e-09	8.970290259541275e-07	240.2562929061785	0.016648887534288326	4	23	+
78	GO:0033015	tetrapyrrole catabolic process	3.2124677658088177e-09	1.4983625968735654e-06	828.8842105263159	0.0036193233770192013	3	5	+
78	GO:0006787	porphyrin-containing compound catabolic process	3.2124677658088177e-09	1.5816049633665414e-06	828.8842105263159	0.0036193233770192013	3	5	+
78	GO:1901700	response to oxygen-containing compound	3.9892506033218984e-09	1.7676369423319334e-06	26.63998840075395	0.262762877171594	7	363	+
78	GO:0098754	detoxification	1.0119300664711232e-08	4.27034488050814e-06	157.8827067669173	0.02533526363913441	4	35	+
78	GO:0009636	response to toxic substance	2.1562861329854847e-08	8.685912595689712e-06	131.56892230576443	0.03040231636696129	4	42	+
78	GO:0042542	response to hydrogen peroxide	2.6935410169753086e-08	1.0378330648884864e-05	460.49122807017545	0.006514782078634563	3	9	+
78	GO:0000303	response to superoxide	5.2860469461942215e-08	1.673033858470471e-05	376.7655502392344	0.007962511429442244	3	11	+
78	GO:0000305	response to oxygen radical	5.2860469461942215e-08	1.7349980754508588e-05	376.7655502392344	0.007962511429442244	3	11	+
78	GO:0019430	removal of superoxide radicals	5.2860469461942215e-08	1.801728770660507e-05	376.7655502392344	0.007962511429442244	3	11	+
78	GO:0071450	cellular response to oxygen radical	5.2860469461942215e-08	1.8737979214869275e-05	376.7655502392344	0.007962511429442244	3	11	+
78	GO:0071451	cellular response to superoxide	5.2860469461942215e-08	1.951872834882216e-05	376.7655502392344	0.007962511429442244	3	11	+
78	GO:0098869	cellular oxidant detoxification	7.044840010303439e-08	2.1528059369416926e-05	345.36842105263156	0.008686376104846084	3	12	+
78	GO:0009056	catabolic process	1.3136926806294972e-07	3.880648178579535e-05	9.292423884824167	0.9685309356903383	9	1338	+
78	GO:0042744	hydrogen peroxide catabolic process	4.2414322612027893e-07	0.0001212502345121907	197.35338345864662	0.015201158183480645	3	21	+
78	GO:0009410	response to xenobiotic stimulus	5.494970765682167e-07	0.0001521763466421105	59.418222976796834	0.06731941481255714	4	93	+
78	GO:0042168	heme metabolic process	9.302401060362045e-07	0.00024981175211190434	153.49707602339183	0.019544346235903686	3	27	+
78	GO:0006778	porphyrin-containing compound metabolic process	1.0413925459313992e-06	0.0002563561317234461	148.01503759398494	0.02026821091130753	3	28	+
78	GO:0006801	superoxide metabolic process	1.0413925459313992e-06	0.00026368059262983027	148.01503759398494	0.02026821091130753	3	28	+
78	GO:1901701	cellular response to oxygen-containing compound	1.0268796154836733e-06	0.00026765315154165625	26.164274322169057	0.19110027430661386	5	264	+
78	GO:0030536	larval feeding behavior	1.4886201666012593e-06	0.00035654464638973946	920.9824561403508	0.002171594026211521	2	3	+
78	GO:0033013	tetrapyrrole metabolic process	1.5738298521905078e-06	0.00036703368816084944	129.51315789473685	0.023163669612922887	3	32	+
78	GO:0042440	pigment metabolic process	3.3685713663139654e-06	0.0007654430627762656	101.08344030808729	0.02967845169155745	3	41	+
78	GO:0008152	metabolic process	1.0855244812141283e-05	0.0024049794881299013	2.959545765714976	4.730455653764096	14	6535	+
78	GO:0071379	cellular response to prostaglandin stimulus	1.3863818891552074e-05	0.002996613732120353	345.3684210526316	0.005790917403230722	2	8	+
78	GO:0009987	cellular process	1.9388166789859374e-05	0.004090903192660328	1.7963317820969065	10.577110637000915	19	14612	+
78	GO:0034694	response to prostaglandin	2.2261902323999955e-05	0.004588022753378782	276.2947368421053	0.0072386467540384025	2	10	+
78	GO:0071466	cellular response to xenobiotic stimulus	2.746520937202523e-05	0.005531742851247445	50.541720154043645	0.0593569033831149	3	82	+
78	GO:2000377	regulation of reactive oxygen species metabolic process	3.262260426894463e-05	0.006424478200697496	230.2456140350877	0.008686376104846084	2	12	+
78	GO:0051716	cellular response to stimulus	3.767634786739237e-05	0.0072584303217572	3.614702789323451	3.043127095397745	11	4204	+
